TimeStamp,  ICRB,     ICRO,    ATHN,    CALM,    BKSN,    JUNG,   JUNG1,    LMKS,    IRK2,    DRBS,    NEWK,   KIEL2,    YKTK,    KERG,    CALG,    OULU,    APTY,    TXBY,    FSMT,    INVK,    NAIN,    PWNK,    THUL,    MWSB,    MWSN,    SOPB,    SOPO,    TERA
2025-06-08 13:00:00,  6.690, 39.352, 49.979, 67.390,107.369,161.068,317.647,387.640,   null,134.344, 82.816,152.320,186.787,193.768,277.881, 91.244,149.747, 86.978,185.541,165.282,182.844,187.587,106.887, 23.743,200.528,115.486,244.185, 99.607
2025-06-08 14:00:00,  6.654, 39.731, 50.280, 68.145,107.429,161.871,317.797,388.275,   null,102.136, 83.393,152.161,187.256,193.814,277.436, 91.423,149.266, 87.322,184.553,165.492,182.427,187.039,107.046, 23.660,200.562,115.718,243.772,100.091
2025-06-08 15:00:00,  6.666, 39.753, 50.140, 68.134,107.459,161.397,318.957,388.941,   null, 95.425, 82.937,152.248,187.198,193.866,278.722, 91.089,148.956, 87.420,185.353,166.135,183.428,187.898,107.235, 23.852,200.900,116.156,243.442,100.704
2025-06-08 16:00:00,  6.641, 39.577, 49.729, 68.054,106.955,160.725,317.264,388.629,   null, 95.017, 83.358,152.948,186.498,193.122,278.324, 91.479,148.898, 87.413,185.343,166.085,183.406,187.704,106.775, 23.877,200.040,115.955,244.594,100.511
2025-06-08 17:00:00,  6.741, 39.858, 49.880, 68.221,107.118,161.530,318.853,389.185,   null, 95.365, 83.075,152.015,186.938,193.211,279.226, 91.086,148.462, 87.318,186.347,165.818,183.384,187.821,106.627, 23.680,200.602,116.244,243.945,100.245
2025-06-08 18:00:00,  6.672, 39.969, 50.113, 67.694,107.145,161.473,317.852,389.049,   null, 95.726, 83.435,151.744,187.789,192.594,278.769, 91.544,149.481, 87.711,186.118,165.922,183.446,186.873,106.789, 23.841,199.637,116.334,245.295,101.037
2025-06-08 19:00:00,  6.637, 39.493, 49.825, 67.567,107.798,160.358,317.079,386.473,   null, 95.384, 83.446,151.847,188.836,192.491,279.267, 91.036,149.031, 87.742,185.672,165.449,183.030,186.702,106.517, 24.014,200.491,116.682,246.143,100.690
2025-06-08 20:00:00,  6.630, 39.720, 50.099, 67.819,108.053,161.262,317.833,387.555,   null, 95.180, 83.644,152.467,188.224,192.274,278.833, 91.267,148.596, 87.831,185.187,166.684,182.566,187.826,106.748, 23.985,201.063,117.073,246.803,101.449
2025-06-08 21:00:00,  6.679, 39.571, 49.847, 68.193,107.961,161.234,318.349,388.563,   null, 95.396, 83.610,151.540,188.964,192.029,278.486, 91.719,148.684, 87.684,185.871,166.361,183.212,188.826,106.881, 24.051,201.666,117.941,248.052,102.721
2025-06-08 22:00:00,  6.693, 39.545, 50.352, 67.986,108.703,161.981,320.263,389.007,   null, 96.169, 83.921,152.579,189.000,   null,280.217, 91.283,149.305, 88.060,186.966,166.594,184.287,188.578,107.079, 24.197,202.653,118.363,249.074,102.517
2025-06-08 23:00:00,  6.700, 39.709, 50.408, 67.921,109.053,163.567,323.647,393.078,   null, 96.418, 82.630,153.134,189.404,   null,279.584, 91.694,149.251, 88.036,186.261,166.115,184.315,187.365,107.112, 24.214,203.230,118.866,249.064,102.454
2025-06-09 00:00:00,  6.771, 40.062, 50.903, 68.631,109.657,163.993,323.414,239.415,   null, 96.128, 83.859,154.535,190.127,   null,279.909, 92.275,150.217, 87.998,186.380,167.782,184.275,189.436,107.369, 24.369,202.529,118.940,249.775,103.030
2025-06-09 01:00:00,  6.726, 39.708, 51.092, 68.513,109.325,164.639,324.397,396.785,   null, 96.985, 84.257,154.674,189.820,194.860,280.826, 92.337,149.856, 88.360,186.749,167.360,184.700,189.762,108.097, 24.248,203.972,119.026,250.414,103.337
2025-06-09 02:00:00,  6.756, 40.013, 50.615, 68.296,109.847,165.569,325.510,395.864,   null, 97.468, 83.865,154.454,190.500,194.455,282.136, 92.391,150.585, 88.473,188.425,167.238,184.676,188.688,108.205, 24.553,205.286,119.210,251.141,103.730
2025-06-09 03:00:00,  6.736, 39.852, 50.734, 69.287,108.844,164.135,324.076,394.872,   null, 96.693, 84.147,154.832,190.369,194.701,283.803, 92.665,150.518, 88.382,188.055,167.724,185.524,189.551,108.017, 24.378,205.096,119.128,250.387,103.641
2025-06-09 04:00:00,  6.681, 39.731, 50.836, 69.170,109.671,164.414,324.480,395.467,   null, 96.365, 84.065,154.718,190.596,194.313,283.880, 92.889,151.119, 88.547,188.117,167.668,185.922,190.461,108.225,   null,   null,119.912,252.068,103.379
2025-06-09 05:00:00,  6.740, 39.911, 50.454, 69.098,109.934,164.922,325.848,396.411,   null, 96.672, 84.469,154.201,191.193,194.714,284.202, 92.233,151.446, 88.813,188.786,168.276,186.349,191.311,108.480,   null,   null,119.900,251.492,104.328
2025-06-09 06:00:00,  6.659, 40.110, 51.025, 67.868,110.203,164.802,326.375,398.037,   null, 97.018, 84.627,155.050,190.627,194.967,285.065, 92.970,151.094, 88.667,189.274,168.870,186.943,191.385,108.714,   null,   null,120.457,253.615,104.356
2025-06-09 07:00:00,  6.745, 39.960, 50.760, 68.341,109.499,166.515,326.475,399.026,   null, 96.207, 84.473,154.212,191.580,197.192,284.554, 93.444,151.144, 88.953,189.025,169.708,185.552,191.047,108.400,   null,   null,120.926,254.223,103.886
2025-06-09 08:00:00,  6.746, 39.976, 51.164, 69.540,111.521,166.622,329.834,403.509,   null, 97.420, 84.918,154.958,192.491,198.388,287.134, 93.062,151.310, 88.953,189.896,170.016,186.577,191.662,108.598, 24.662,208.065,121.374,255.304,104.708
2025-06-09 09:00:00,  6.777, 40.493, 51.519, 69.199,111.657,167.867,331.564,403.169,   null, 97.809, 85.002,154.918,193.424,198.403,286.130, 93.280,151.365, 89.647,189.643,169.907,186.263,192.484,108.875, 24.570,206.402,121.451,255.829,104.254
2025-06-09 10:00:00,  6.863, 40.442, 51.438, 69.133,111.069,168.161,330.297,402.323,   null, 97.418, 84.687,155.114,193.896,198.364,287.237, 92.878,151.394, 89.178,190.123,170.149,186.914,191.826,108.439, 24.996,208.267,121.488,255.495,104.164
2025-06-09 11:00:00,  6.704, 40.434, 51.086, 69.302,111.593,168.231,333.701,403.808,   null, 97.949, 85.055,155.157,193.431,199.213,286.376, 93.315,151.989, 89.256,189.956,170.043,186.656,192.630,108.858, 24.937,208.722,122.402,256.036,105.381
2025-06-09 12:00:00,  6.893, 40.773, 51.642, 69.686,112.105,168.774,335.761,406.644,   null, 98.719, 85.310,157.021,193.653,199.914,286.095, 93.067,152.477, 89.718,189.943,169.723,187.010,191.973,109.040, 25.090,209.900,122.088,256.092,104.623
2025-06-09 13:00:00,  6.822, 40.962, 51.585, 69.459,111.438,169.235,334.303,406.678,   null, 98.341, 85.139,156.383,194.773,200.131,286.722, 93.621,152.645, 90.042,190.326,170.425,186.979,191.997,108.620, 25.223,209.754,121.829,255.943,104.833
2025-06-09 14:00:00,  6.818, 40.383, 51.250, 69.476,111.542,168.898,336.343,405.351,   null, 98.674, 85.325,156.516,195.013,200.183,287.102, 93.807,152.416, 89.844,190.727,170.662,187.153,193.193,109.178, 25.162,209.970,122.433,256.247,105.127
2025-06-09 15:00:00,  6.734, 40.398, 51.491, 69.246,111.847,168.698,334.310,406.366,   null, 98.302, 85.492,156.788,195.278,200.155,287.905, 93.824,152.837, 89.929,191.269,171.357,187.271,192.971,109.263, 25.117,209.967,123.057,258.058,104.368
2025-06-09 16:00:00,  6.794, 40.608, 51.335, 69.592,111.637,168.931,334.855,405.740,   null, 98.377, 85.626,156.611,194.247,201.024,286.867, 94.024,153.312, 89.744,190.670,170.333,187.386,193.117,109.208, 25.112,210.881,123.365,258.957,104.927
2025-06-09 17:00:00,  6.760, 40.574, 51.427, 69.788,111.882,169.379,335.551,405.928,   null, 98.525, 85.791,156.674,194.264,201.146,286.647, 94.559,154.991, 89.644,191.049,170.772,188.142,193.421,109.256, 25.139,210.792,123.892,259.146,103.945
2025-06-09 18:00:00,  6.746, 40.460, 51.372, 69.965,111.411,170.291,336.320,407.476,   null, 98.216, 85.699,157.524,194.609,201.244,286.618, 95.279,154.739, 90.389,190.372,171.156,188.303,193.814,110.735, 25.156,210.383,123.932,259.012,104.419
2025-06-09 19:00:00,  6.866, 40.433, 51.661, 69.901,111.222,169.544,338.072,408.420,   null, 99.511, 85.969,157.206,194.284,201.372,286.619, 95.112,155.101, 89.893,189.820,170.839,189.021,193.582,109.988, 25.260,209.891,123.426,259.896,104.872
2025-06-09 20:00:00,  6.859, 40.031, 51.704, 69.399,111.503,169.837,336.352,407.511,   null, 98.661, 86.688,158.848,194.696,199.333,286.772, 95.319,155.020, 90.011,189.955,171.225,189.042,194.326,110.619, 25.119,208.985,123.754,258.605,104.519
2025-06-09 21:00:00,  6.749, 40.370, 51.596, 69.603,111.606,169.244,336.191,406.119,   null, 99.104, 86.231,158.253,195.344,199.053,287.226, 94.626,155.130, 90.033,190.006,170.296,189.751,194.382,110.672, 25.009,208.975,123.107,256.984,105.361
2025-06-09 22:00:00,  6.856, 40.415, 51.524, 69.548,111.171,168.826,335.501,405.979,   null, 98.853, 86.287,157.808,195.696,199.615,287.623, 94.802,154.242, 89.622,190.814,171.243,190.206,194.210,110.827, 25.154,208.313,123.065,256.120,104.660
2025-06-09 23:00:00,  6.687, 40.345, 51.189, 69.808,111.505,168.739,334.275,405.674,   null, 98.460, 86.040,158.012,194.502,199.333,290.331, 94.172,154.661, 89.860,192.403,171.294,189.964,194.039,110.632, 25.031,209.301,123.504,258.535,105.424
2025-06-10 00:00:00,  6.849, 40.581, 51.243, 69.412,111.647,168.927,335.937,405.092,   null, 99.115, 86.090,157.249,194.791,199.609,289.817, 95.246,154.928, 89.487,193.230,172.898,190.398,194.754,111.159, 24.925,207.644,123.315,258.382,105.611
2025-06-10 01:00:00,  6.739, 40.312, 51.208, 69.124,111.533,168.716,334.588,406.335,   null, 98.521, 86.504,157.750,194.940,199.753,290.177, 95.242,154.635, 90.289,192.712,172.837,190.789,195.494,111.062, 25.042,208.254,123.251,259.121,105.960
2025-06-10 02:00:00,  6.774, 40.328, 51.729, 69.073,111.997,169.187,335.050,407.061,   null, 98.497, 85.996,157.654,195.133,200.336,290.766, 94.741,154.680, 90.140,193.508,173.114,190.159,196.022,110.555, 25.116,208.386,123.432,257.629,105.952
2025-06-10 03:00:00,  6.805, 40.596, 51.389, 69.470,112.226,169.294,336.176,406.301,   null, 98.896, 85.957,157.390,194.562,200.590,291.145, 94.611,153.984, 90.140,193.116,173.119,189.717,195.649,111.873, 25.010,209.228,123.107,257.545,106.209
2025-06-10 04:00:00,  6.878, 40.488, 51.930, 69.535,111.890,168.466,336.811,406.738,   null, 98.965, 86.094,157.736,194.604,201.230,291.274, 95.123,154.610, 89.871,193.005,172.833,189.229,195.960,111.336, 24.938,209.044,123.021,258.613,105.766
2025-06-10 05:00:00,  6.791, 40.431, 51.774, 69.706,112.352,169.740,337.262,407.399,   null, 99.001, 85.759,157.970,195.936,201.264,290.019, 95.074,153.950, 90.320,192.854,172.588,189.346,194.947,111.012, 25.032,208.623,123.373,257.591,106.587
2025-06-10 06:00:00,  6.725, 40.412, 51.775, 69.914,112.404,169.770,337.228,407.779,   null, 99.014, 86.079,158.368,196.827,201.863,290.743, 94.968,155.135, 90.318,192.058,172.913,189.405,194.291,110.846, 24.988,209.423,123.214,258.306,106.715
2025-06-10 07:00:00,  6.871, 40.574, 51.743, 69.564,111.962,170.418,339.037,408.827,   null, 99.085, 85.669,157.392,196.596,201.482,290.831, 94.727,154.576, 90.813,192.520,173.134,190.018,194.785,110.977, 25.031,208.507,123.296,258.329,107.007
2025-06-10 08:00:00,  6.784, 40.859, 51.511, 69.956,113.132,169.860,338.664,409.369,   null, 99.014, 85.852,158.011,197.607,202.818,289.867, 94.952,155.054, 91.113,192.035,172.608,190.097,195.290,110.975, 25.289,209.219,122.854,258.302,105.824
2025-06-10 09:00:00,  6.895, 40.584, 51.775, 69.612,112.267,170.352,338.564,410.118,   null, 99.297, 86.349,158.706,196.989,203.283,289.360, 95.015,155.443, 91.449,191.954,172.808,190.109,194.741,111.184, 25.282,209.788,123.547,259.244,106.129
2025-06-10 10:00:00,  6.740, 40.644, 51.748, 70.794,112.090,171.183,339.014,409.402,   null, 99.593, 86.048,158.454,196.784,202.964,289.587, 95.488,155.298, 91.387,192.326,171.955,189.262,195.563,110.857, 25.136,209.898,123.760,258.719,106.006
2025-06-10 11:00:00,  6.856, 40.612, 52.031, 69.465,112.822,171.487,338.148,409.411,   null, 99.990, 86.062,158.782,197.629,202.791,289.471, 95.552,155.112, 91.080,192.158,172.020,189.768,195.260,111.246, 25.297,210.831,123.089,257.880,106.374
2025-06-10 12:00:00,  6.851, 40.778, 51.995, 69.957,112.560,170.585,339.508,409.299,   null, 99.291, 86.710,158.710,196.884,203.103,290.675, 95.336,155.706, 91.464,192.296,172.240,190.350,196.018,110.787, 25.293,210.767,123.218,257.744,106.345
2025-06-10 13:00:00,  6.765, 40.623, 51.858, 69.939,113.129,170.579,340.348,409.964,   null, 99.306, 86.357,158.332,196.529,203.033,290.821, 95.587,155.357, 91.229,192.383,173.071,190.580,195.583,110.785, 25.051,210.762,123.666,258.012,106.313
2025-06-10 14:00:00,  6.769, 40.739, 51.524, 70.444,112.483,170.566,339.843,411.808,   null, 99.151, 86.878,158.720,196.971,202.437,291.398, 95.677,156.016, 90.922,192.845,172.536,190.195,196.494,111.019, 25.219,210.456,123.830,259.445,106.152
2025-06-10 15:00:00,  6.895, 40.791, 51.924, 70.019,112.783,170.982,341.015,412.908,   null, 99.448, 86.986,159.747,196.996,203.056,291.250, 95.886,156.230, 91.422,193.104,173.755,190.293,195.334,111.145, 25.265,210.506,124.029,259.281,106.450
2025-06-10 16:00:00,  6.864, 40.751, 51.808, 70.611,113.065,171.319,341.634,412.131,   null, 99.770, 87.034,158.979,196.707,201.807,291.457, 95.928,156.230, 91.120,193.334,172.671,190.955,196.181,110.691, 25.115,210.567,124.085,259.638,105.862
2025-06-10 17:00:00,  6.905, 41.149, 51.507, 70.083,112.549,170.667,341.785,413.663,   null,100.096, 86.681,158.774,195.484,202.557,291.768, 95.583,156.317, 91.260,193.527,173.260,190.573,196.745,111.128, 25.477,210.494,124.250,259.261,105.416
2025-06-10 18:00:00,  6.763, 40.944, 51.675, 70.451,112.859,171.506,342.484,412.322,   null, 99.724, 86.138,159.628,196.324,203.537,292.665, 96.395,156.454, 91.356,193.805,173.566,190.471,196.386,111.503, 25.213,209.626,123.972,259.280,105.477
2025-06-10 19:00:00,  6.766, 41.088, 51.326, 69.949,112.485,171.379,342.160,413.374,   null, 99.449, 87.103,159.211,196.284,201.804,292.879, 96.108,156.454, 91.416,194.456,173.690,191.009,196.532,111.677, 25.177,210.828,123.849,259.151,105.637
2025-06-10 20:00:00,  6.892, 40.756, 51.736, 70.331,112.744,170.296,341.837,412.507,   null,100.091, 86.656,158.676,196.404,203.925,293.477, 96.576,156.356, 91.193,194.015,175.053,191.076,197.332,112.045, 25.094,209.926,123.163,258.558,105.066
2025-06-10 21:00:00,  6.849, 40.873, 51.698, 70.706,112.041,169.913,339.617,410.859,   null,100.163, 86.918,159.365,196.929,201.713,292.458, 96.164,155.866, 91.207,194.290,174.276,191.038,196.945,113.972, 25.078,209.267,123.094,256.769,105.248
2025-06-10 22:00:00,  6.869, 40.833, 51.465, 69.494,112.223,170.206,338.833,409.020,   null, 99.604, 88.222,159.245,197.456,202.405,290.888, 96.120,156.813, 91.000,193.305,174.466,191.092,195.589,112.004, 24.952,207.965,122.447,256.177,104.962
2025-06-10 23:00:00,  6.905, 41.164, 51.608, 70.029,111.610,170.131,339.724,409.431,   null, 99.466, 88.767,159.540,196.673,201.809,290.901, 96.189,156.112, 91.433,193.046,173.920,191.325,195.612,112.182, 25.120,207.844,122.382,257.536,104.922
2025-06-11 00:00:00,  6.785, 40.654, 51.705, 69.893,111.604,168.520,338.446,407.470,   null, 98.883, 88.610,157.483,196.276,201.930,291.828, 96.076,155.470,339.478,192.789,173.110,190.267,194.993,111.743, 24.731,207.219,122.625,255.947,105.741
2025-06-11 01:00:00,  6.737, 40.576, 51.251, 70.312,112.421,168.896,337.372,408.359,   null, 98.964, 86.608,157.618,196.671,200.933,292.547, 95.413,155.000, 91.002,193.001,171.832,190.292,195.602,111.893, 24.812,207.686,243.279,256.719,104.997
2025-06-11 02:00:00,  6.829, 40.592, 51.423, 70.093,111.766,168.907,337.920,408.072,   null, 99.252, 87.020,159.657,197.151,201.868,291.189, 95.450,155.313, 90.587,192.934,171.730,190.249,195.208,111.850, 24.982,208.623,122.794,257.341,105.474
2025-06-11 03:00:00,  6.788, 40.627, 51.514, 70.642,112.052,169.603,338.191,408.543,   null, 98.974, 86.622,157.302,197.422,201.754,291.573, 95.520,155.078, 91.164,192.563,173.104,189.596,195.654,111.146,   null,   null,122.356,256.342,105.334
2025-06-11 04:00:00,  6.788, 40.477, 51.674, 70.154,112.320,169.349,339.191,407.821,   null, 99.414, 86.545,157.505,197.073,202.351,290.993, 95.627,155.574, 91.162,192.169,172.552,189.090,196.424,111.684, 24.912,208.501,122.797,256.507,105.396
2025-06-11 05:00:00,  6.782, 40.624, 51.512, 70.282,112.277,170.459,339.350,409.360,   null, 98.806, 86.081,158.922,197.091,203.287,290.943, 95.586,155.962, 92.102,193.106,172.525,189.313,196.048,111.547, 24.926,208.303,122.909,256.781,105.662
2025-06-11 06:00:00,  6.923, 40.699, 51.707, 70.077,112.783,169.847,340.247,410.243,   null, 99.807, 86.648,158.533,197.169,203.924,290.573, 95.519,156.610, 91.596,193.068,173.441,189.163,195.231,111.570, 25.088,209.496,122.991,256.990,105.802
2025-06-11 07:00:00,  6.747, 40.533, 51.917, 69.683,112.419,170.887,341.107,409.679,   null, 99.207, 86.090,158.972,196.844,203.486,291.073, 95.812,156.260, 91.500,192.744,173.053,189.258,194.929,111.147, 25.153,209.421,123.373,256.435,105.716
2025-06-11 08:00:00,  6.876, 40.855, 52.130, 69.995,112.489,171.489,342.511,410.581,   null,100.110, 86.020,158.628,197.024,204.121,291.029, 96.054,156.201, 91.644,191.675,172.997,189.532,195.835,111.362, 25.171,210.044,123.821,257.836,105.700
2025-06-11 09:00:00,  6.876, 40.764, 51.668, 70.767,112.762,170.710,342.498,410.852,   null, 99.533, 86.801,158.939,197.222,204.127,290.669, 95.867,156.473, 91.620,193.138,173.160,190.178,196.068,111.105, 25.080,210.548,123.303,258.443,105.262
2025-06-11 10:00:00,  6.897, 40.862, 52.065, 70.381,112.341,171.328,342.540,411.176,   null, 99.371, 86.084,160.011,196.373,204.470,290.521, 96.428,155.783, 91.593,193.037,173.171,189.588,196.193,112.012, 25.155,209.909,123.464,257.151,105.470
2025-06-11 11:00:00,  6.832, 40.647, 52.203, 70.626,112.590,170.968,342.639,411.027,   null, 99.388, 86.525,159.285,196.518,203.828,290.615, 95.711,155.600, 91.462,194.105,173.221,189.453,195.587,111.870, 25.131,210.241,123.896,259.152,105.762
2025-06-11 12:00:00,  6.850, 41.027, 52.130, 70.281,112.719,170.587,343.371,411.336,   null, 99.343, 86.667,159.265,196.420,203.701,290.862, 96.602,156.336, 91.433,193.501,173.770,190.316,194.819,112.856, 25.167,210.686,123.982,259.094,105.749
2025-06-11 13:00:00,  6.868, 40.977, 52.192, 69.894,112.755,171.279,343.917,410.663,   null, 99.520, 87.254,158.401,197.076,203.695,291.104, 96.023,156.155, 91.567,192.151,173.159,191.097,194.327,112.238, 25.129,211.044,124.032,259.533,105.894
2025-06-11 14:00:00,  6.907, 40.892, 52.029, 70.443,112.158,171.517,345.671,412.052,   null,100.225, 87.105,158.811,196.978,203.918,289.110, 95.490,156.170, 91.449,192.626,172.897,191.736,195.222,112.860, 25.176,209.935,123.641,259.141,105.695
2025-06-11 15:00:00,  6.763, 40.834, 52.177, 70.089,112.163,171.259,345.219,412.732,   null, 99.613, 87.165,159.085,196.378,204.027,289.594, 95.734,156.191, 92.229,192.914,172.929,191.149,196.515,112.125, 25.179,210.789,123.569,258.019,105.127
2025-06-11 16:00:00,  6.878, 40.946, 51.991, 70.530,112.670,171.370,345.327,412.845,   null, 99.628, 87.391,158.134,196.293,203.372,291.226, 96.183,156.167, 91.644,193.381,173.427,191.063,197.644,112.527, 25.015,210.343,123.064,258.928,104.732
2025-06-11 17:00:00,  6.808, 40.697, 51.867, 70.471,112.173,171.000,345.502,413.185,   null, 98.819, 87.351,159.060,197.382,202.086,294.077, 95.951,155.729, 92.093,195.357,173.955,191.644,197.002,112.208, 25.067,211.205,124.126,259.073,104.945
2025-06-11 18:00:00,  7.016, 40.694, 51.876, 70.301,112.608,171.809,345.915,412.558,   null, 99.876, 88.585,159.246,196.524,201.719,295.160, 95.996,156.817, 91.524,195.590,174.153,191.594,197.885,112.000, 25.106,210.121,124.289,259.524,105.361
2025-06-11 19:00:00,  6.949, 41.055, 51.826, 70.391,111.918,170.727,345.701,411.102,   null, 99.517, 88.682,158.796,195.576,202.106,295.017, 95.914,155.871, 91.462,195.741,174.933,191.120,198.362,111.957, 25.293,210.101,124.092,259.635,104.838
2025-06-11 20:00:00,  6.836, 40.233, 51.707, 70.334,111.396,170.757,344.704,410.158,   null,100.135, 88.757,158.903,195.867,202.010,294.947, 96.280,156.623, 91.278,195.286,174.495,190.266,197.169,112.087, 24.953,209.800,124.407,258.829,104.854
2025-06-11 21:00:00,  6.803, 40.782, 51.714, 69.479,111.224,170.954,344.386,408.875,   null, 99.524, 88.834,159.264,196.136,201.084,295.044, 95.907,155.877, 91.324,196.056,174.553,190.440,197.195,112.102, 25.143,210.311,123.396,259.352,104.390
2025-06-11 22:00:00,  6.863, 40.426, 51.562, 69.761,111.927,170.683,344.604,408.464,   null,100.028, 90.104,159.806,195.887,200.136,294.727, 96.561,156.102, 91.656,195.718,175.147,190.961,198.529,112.308, 25.072,210.035,122.835,255.376,103.027
2025-06-11 23:00:00,  6.851, 40.300, 51.577, 69.449,111.293,169.692,342.252,406.376,   null, 98.388, 89.932,158.590,195.700,200.588,294.573, 96.170,155.431, 91.476,195.653,175.493,190.596,196.498,112.458, 25.095,207.994,122.811,255.960,103.461
2025-06-12 00:00:00,  6.760, 40.758, 51.914, 70.141,111.316,169.989,342.076,407.807,   null, 99.689, 88.720,157.722,197.544,200.271,293.906, 95.837,156.418, 92.124,195.754,175.437,190.767,197.275,112.363, 24.869,207.683,122.520,254.546,103.598
2025-06-12 01:00:00,  6.867, 40.550, 51.977, 69.895,112.273,170.280,343.164,407.755,   null, 98.036, 87.298,157.463,197.853,198.698,294.607, 95.469,155.487, 92.173,195.679,174.250,190.433,197.098,112.632, 24.813,207.090,121.932,255.034,104.709
2025-06-12 02:00:00,  6.693, 40.278, 51.447, 69.435,112.074,170.265,343.695,408.986,   null, 98.889, 87.130,157.064,197.936,199.880,294.898, 94.917,154.677, 91.713,196.037,174.646,190.002,196.165,111.950, 24.752,207.467,121.793,254.186,104.526
2025-06-12 03:00:00,  6.825, 40.341, 51.584, 69.953,111.622,170.126,343.460,408.329,   null, 99.085, 86.203,158.070,197.436,200.086,291.822, 95.408,154.678, 92.156,194.719,174.054,189.396,196.049,111.361, 25.051,208.135,122.650,253.567,104.225
2025-06-12 04:00:00,  6.778, 40.515, 51.279, 69.992,111.897,170.125,342.657,407.293,   null, 99.259, 86.009,157.281,197.211,200.732,291.685, 95.067,154.867, 91.920,193.914,173.020,188.474,195.290,111.966, 24.934,207.990,121.122,254.140,103.495
2025-06-12 05:00:00,  6.828, 40.100, 51.660, 69.464,112.103,169.771,342.745,407.721,   null, 99.021, 85.713,157.360,197.909,200.922,289.494, 95.358,155.314, 92.147,193.781,173.261,188.327,195.267,111.813, 25.001,207.609,121.306,253.491,104.158
2025-06-12 06:00:00,  6.763, 40.196, 51.879, 70.291,111.955,170.179,343.176,407.102,   null, 98.644, 86.281,158.134,198.909,199.994,287.791, 95.914,155.373, 91.858,192.573,172.832,188.203,194.665,112.039, 24.753,207.337,121.346,254.225,103.735
2025-06-12 07:00:00,  6.781, 40.456, 51.920, 69.086,111.700,170.271,342.973,406.561,   null, 99.038, 85.468,157.464,197.771,199.289,287.661, 95.914,155.203, 92.287,191.688,172.233,187.728,193.367,111.250, 24.647,205.713,119.653,250.897,103.941
2025-06-12 08:00:00,  6.806, 40.072, 51.610, 68.999,111.861,170.108,341.707,406.540,   null, 98.599, 84.943,157.479,197.496,199.609,286.799, 94.915,154.250, 92.287,192.101,171.632,188.654,194.503,111.375, 24.757,206.796,120.026,251.148,103.839
2025-06-12 09:00:00,  6.772, 40.313, 51.164, 69.385,111.793,169.652,341.780,406.691,   null, 99.026, 85.298,156.743,196.642,200.191,286.223, 95.512,153.512, 92.013,191.715,171.328,188.607,194.003,110.602, 24.982,207.756,120.799,253.270,103.800
2025-06-12 10:00:00,  6.911, 40.547, 51.244, 69.149,111.410,169.143,341.203,406.072,   null, 98.691, 85.466,157.249,195.713,200.274,285.657, 95.346,   null, 91.500,191.851,171.128,188.273,193.851,111.396, 24.770,207.400,121.496,253.806,103.858
2025-06-12 11:00:00,  6.781, 40.767, 51.586, 69.292,111.129,168.518,341.670,405.547,   null, 98.850, 85.288,157.062,194.304,199.112,285.145, 95.149,   null, 91.118,190.614,169.943,188.877,193.162,110.673, 24.956,206.902,120.311,252.120,103.806
2025-06-12 12:00:00,  6.763, 40.644, 51.539, 69.411,111.360,169.197,341.649,405.224,   null, 98.031, 85.229,158.155,194.262,198.849,285.174, 94.947,   null, 90.771,190.859,171.657,189.222,192.401,110.638, 24.706,206.754,120.616,252.382,103.768
2025-06-12 13:00:00,  6.814, 40.631, 51.245, 69.678,111.774,168.759,341.984,405.564,   null, 98.623, 85.682,157.608,194.467,199.852,284.446, 95.294,   null, 91.158,189.815,171.218,188.990,192.350,111.189, 24.893,207.017,121.128,253.649,103.446
2025-06-12 14:00:00,  6.807, 40.253, 51.474, 69.868,110.771,168.943,341.994,406.582,   null, 98.667, 85.710,157.135,194.409,199.021,284.481, 94.734,   null, 90.827,188.774,170.058,188.742,194.248,111.030, 24.809,206.914,121.441,254.167,103.874
2025-06-12 15:00:00,  6.788, 40.325, 51.296, 69.461,111.490,168.834,342.708,405.332,   null, 98.637, 86.235,157.370,193.762,199.227,285.434, 95.485,   null, 91.020,189.489,170.134,188.932,194.860,110.733, 24.857,207.162,121.254,254.770,103.469
2025-06-12 16:00:00,  6.759, 40.418, 51.040, 69.366,111.316,169.016,343.766,406.604,   null, 98.585, 87.618,156.977,193.582,200.224,286.383, 95.250,   null, 90.516,190.476,170.809,188.215,193.951,110.903, 24.841,206.306,121.061,254.441,103.627
2025-06-12 17:00:00,  6.745, 40.380, 51.411, 69.898,110.509,169.203,343.805,405.740,   null, 99.028, 90.628,156.389,193.551,199.490,286.919, 94.882,   null, 90.876,191.067,171.685,189.060,194.380,110.909, 24.762,206.996,121.080,253.741,102.943
2025-06-12 18:00:00,  6.715, 40.004, 51.500, 69.511,110.634,168.519,342.241,405.401,   null, 98.836, 90.381,156.556,192.398,199.238,287.516, 94.875,   null, 90.562,191.489,171.283,188.400,193.396,110.611, 24.833,205.675,120.949,253.229,102.892
2025-06-12 19:00:00,  6.747, 40.417, 51.371, 69.634,110.245,168.205,342.204,405.879,   null, 98.027, 86.959,156.684,193.051,199.113,287.656, 94.965,   null, 90.496,192.001,171.613,186.070,193.036,110.449, 24.667,205.823,120.973,253.141,103.379
2025-06-12 20:00:00,  6.664, 40.406, 51.370, 70.033,109.864,168.295,343.269,404.401,   null, 98.164, 86.569,156.081,191.987,199.115,287.292, 94.356,   null, 89.773,191.485,171.493,185.900,190.869,110.085, 24.607,205.738,120.436,252.119,103.347
